Timer,Copy(s),Scalar(s),Add(s),Triad(s),Total(s)
Compute,1.279156,1.431002,1.509532,1.520889 
Total,1.279188,1.431010,1.509541,1.520896 
Wait,0.000004,0.000000,0.000001,0.000000 
WallTimer,,,,28.703228 
