Timer,Copy(s),Scalar(s),Add(s),Triad(s),Total(s)
Compute,0.298599,0.306235,0.374131,0.376497 
Total,1.441143,1.928590,1.468518,1.509915 
Wait,0.000001,0.000000,0.000000,0.000000 
WallTimer,,,,31.740844 
