Timer,Copy(s),Scalar(s),Add(s),Triad(s),Total(s)
Compute,4.157770,4.327687,5.033332,4.994334 
Total,4.157848,4.327695,5.033343,4.994343 
Wait,8.984020,0.000001,9.419775,0.000001 
WallTimer,,,,184.585171 
