Timer,Copy(s),Scalar(s),Add(s),Triad(s),Total(s)
Compute,4.545813,4.581712,5.523790,5.317792 
Total,4.545893,4.581744,5.523804,5.317810 
Wait,7.779347,0.000001,6.888305,0.000001 
WallTimer,,,,173.192721 
