Timer,Copy(s),Scalar(s),Add(s),Triad(s),Total(s)
Compute,0.993982,0.995658,1.324431,1.319458 
Total,10.938132,9.906888,10.114459,10.247125 
Wait,0.000002,0.000000,0.000000,0.000000 
WallTimer,,,,206.033046 
