Timer,Copy(s),Scalar(s),Add(s),Triad(s),Total(s)
Compute,5.789068,6.791738,8.615812,7.421922 
Total,5.789109,6.791748,8.615824,7.421933 
Wait,6.343965,0.000001,5.227845,0.000001 
WallTimer,,,,200.952181 
