Timer,Copy(s),Scalar(s),Add(s),Triad(s),Total(s)
Compute,0.303053,0.309047,0.376515,0.376736 
Total,1.460926,1.896455,1.473718,1.527789 
Wait,0.000001,0.000000,0.000000,0.000000 
WallTimer,,,,31.794450 
