Timer,Copy(s),Scalar(s),Add(s),Triad(s),Total(s)
Compute,0.994421,0.996646,1.326794,1.325168 
Total,21.446158,20.435786,20.613893,20.863848 
Wait,0.000002,0.000000,0.000000,0.000000 
WallTimer,,,,416.798453 
