Timer,Copy(s),Scalar(s),Add(s),Triad(s),Total(s)
Compute,8.102682,8.572004,10.017823,10.095108 
Total,8.102733,8.572016,10.017834,10.095119 
Wait,172.088351,0.000001,175.840394,0.000001 
WallTimer,,,,1923.582328 
